P0001878,0226408,0.005
P0001878,0108009,0.05
P0001878,0226409,0.005
P0001878,0226401,0.003
P0001878,0226400,0.003
P0001878,0226404,0.0007
P0001878,0108051,0.005
P0001878,0108060,0.002
P0001914,P0001913,1.05001082485386
P0001914,P0000837,0.222775492530851
P0001914,P0001317,0.062567655336653
P0001915,P0001912,1.05002730748225
P0001915,P0000837,0.112397596941562
P0001915,P0002352,0.0624795193883124
P0001950,7010535,0.00308636363636364
P0001950,P0001589,0.00135979310395933
P0001950,1611661,0.0100002223094993
P0001951,7010534,0.00308636363636364
P0001951,P0001590,0.00135744890607819
P0001951,1611661,0.00999886247298373
P0002084,0237361,0.0882852919438285
P0002084,0237371,0.000184774575018477
P0002084,0237367,1.84774575018477E-05
P0002084,0108085,3.69549150036955E-05
P0002084,0240703,0.00090539541759054
P0002084,P0000459,0.000923872875092387
P0002084,0226409,9.23872875092387E-05
P0002084,P0000550,0.000923872875092387
P0002084,0237360,9.23872875092387E-05
P0002084,P0000570,0.000923872875092387
P0002084,P0000927,1.01003061978672
P0002084,P0001039,1
P0002084,P0000313,0.0841516207369866
P0002084,P0001370,0.00084468377151304
P0002115,P0001924,1.0049864498645
P0002115,P0001923,1.049972899729
P0002115,P0002016,0.0625474254742547
P0002115,P0001728,0.111544715447154
P0002116,P0001922,1.00499535315985
P0002116,P0001921,1.04995353159851
P0002116,P0002016,0.0874767657992565
P0002116,P0000834,0.119539962825279
P0002132,0108058,0.001
P0002132,P0002050,0.0025
P0002132,0108035,0.001
P0002132,0100301,0.01
P0002132,0108057,0.04
P0002132,P0000443,0.02
P0002132,0226358,0.04
P0002132,0237386,0.14
P0002132,0226364,0.004
P0002132,0108141,0.005
P0002132,0108042,0.02
P0002132,0237388,0.05
P0002132,0226362,0.05
P0002132,0226359,0.08
P0002132,0226365,0.05
P0002132,0226367,0.01
P0002132,P0002051,0.01
P0002132,0108008,0.0018
P0002132,P0002052,0.01
P0002132,0108029,0.002
P0002132,P0000598,0.001
P0002132,0108015,0.001
P0002132,P0000600,0.05
P0002132,0108032,0.03
P0002132,P0002171,0.004
P0002132,P0001013,0.05
P0002132,P0002145,1
P0002132,0108058,0.001
P0002132,P0002050,0.0025
P0002132,0108035,0.001
P0002132,0100301,0.01
P0002132,0108057,0.04
P0002132,P0000443,0.02
P0002132,0226358,0.04
P0002132,0237386,0.14
P0002132,0226364,0.004
P0002132,0108141,0.005
P0002132,0108042,0.02
P0002132,0237388,0.05
P0002132,0226362,0.05
P0002132,0226359,0.08
P0002132,0226365,0.05
P0002132,0226367,0.01
P0002132,P0002051,0.01
P0002132,0108008,0.0018
P0002132,P0002052,0.01
P0002132,0108029,0.002
P0002132,P0000598,0.001
P0002132,0108015,0.001
P0002132,P0000600,0.05
P0002132,0108032,0.03
P0002132,P0002171,0.004
P0002132,P0001013,0.05
P0002133,0108058,0.002
P0002133,P0002049,0.001
P0002133,0108057,0.04
P0002133,P0000443,0.02
P0002133,0226358,0.04
P0002133,0237386,0.14
P0002133,0237387,0.005
P0002133,0226364,0.004
P0002133,0108141,0.02
P0002133,0108042,0.01
P0002133,0237388,0.08
P0002133,0226362,0.06
P0002133,0226359,0.09
P0002133,0226367,0.02
P0002133,0108008,0.0018
P0002133,P0000181,0.003
P0002133,P0000598,0.001
P0002133,0108029,0.002
P0002133,0108015,0.001
P0002133,P0000600,0.05
P0002133,0108032,0.03
P0002133,0226404,0.0005
P0002133,0108092,0.04
P0002133,P0001013,0.05
P0002133,P0002146,1
P0002133,0108058,0.002
P0002133,P0002049,0.001
P0002133,0108057,0.04
P0002133,P0000443,0.02
P0002133,0226358,0.04
P0002133,0237386,0.14
P0002133,0237387,0.005
P0002133,0226364,0.004
P0002133,0108141,0.02
P0002133,0108042,0.01
P0002133,0237388,0.08
P0002133,0226362,0.06
P0002133,0226359,0.09
P0002133,0226367,0.02
P0002133,0108008,0.0018
P0002133,P0000181,0.003
P0002133,P0000598,0.001
P0002133,0108029,0.002
P0002133,0108015,0.001
P0002133,P0000600,0.05
P0002133,0108032,0.03
P0002133,0226404,0.0005
P0002133,0108092,0.04
P0002133,P0001013,0.05
P0002202,0237361,0.0189182768451061
P0002202,0237371,3.95945517896737E-05
P0002202,0237367,3.95945517896737E-06
P0002202,0108085,7.91891035793475E-06
P0002202,0240703,0.000194013303769401
P0002202,P0000459,0.000197972758948369
P0002202,0226409,1.97972758948369E-05
P0002202,P0000550,0.000197972758948369
P0002202,0237360,1.97972758948369E-05
P0002202,P0000570,0.000197972758948369
P0002202,P0000926,0.00052792735719565
P0002202,P0000955,0.00997782705099778
P0002383,0237388,0.08
P0002383,0226362,0.06
P0002383,0226359,0.09
P0002383,0226358,0.03
P0002383,0108057,0.03
P0002383,P0000443,0.02
P0002383,0108141,0.02
P0002383,0108042,0.01
P0002383,0108035,0.005
P0002383,0226364,0.004
P0002383,0108008,0.002
P0002383,0237387,0.005
P0002383,0226367,0.02
P0002383,0226409,0.005
P0002383,P0000598,0.001
P0002383,0108015,0.001
P0002383,0226368,0.01
P0002383,0108029,0.002
P0002383,P0000181,0.003
P0002383,0108092,0.04
P0002383,0226404,0.001
P0002383,0200371,0.005
P0002383,0108032,0.03
P0002383,P0000600,0.05
P0002383,0237386,0.08
P0002383,P0002402,1
P0002383,0237388,0.08
P0002383,0226362,0.06
P0002383,0226359,0.09
P0002383,0226358,0.03
P0002383,0108057,0.03
P0002383,P0000443,0.02
P0002383,0108141,0.02
P0002383,0108042,0.01
P0002383,0108035,0.005
P0002383,0226364,0.004
P0002383,0108008,0.002
P0002383,0237387,0.005
P0002383,0226367,0.02
P0002383,0226409,0.005
P0002383,P0000598,0.001
P0002383,0108015,0.001
P0002383,0226368,0.01
P0002383,0108029,0.002
P0002383,P0000181,0.003
P0002383,0108092,0.04
P0002383,0226404,0.001
P0002383,0200371,0.005
P0002383,0108032,0.03
P0002383,P0000600,0.05
P0002383,0237386,0.08
P0002384,0237388,0.08
P0002384,0226362,0.06
P0002384,0226359,0.09
P0002384,0226358,0.04
P0002384,0108057,0.04
P0002384,P0000443,0.02
P0002384,0108141,0.02
P0002384,0108042,0.01
P0002384,0108035,0.005
P0002384,0226364,0.004
P0002384,0108008,0.002
P0002384,0237387,0.005
P0002384,0226367,0.02
P0002384,0226409,0.005
P0002384,P0000598,0.001
P0002384,0108015,0.001
P0002384,0226368,0.01
P0002384,0108029,0.002
P0002384,P0000181,0.003
P0002384,0108092,0.04
P0002384,0226404,0.001
P0002384,0200371,0.005
P0002384,0108032,0.03
P0002384,P0000600,0.05
P0002384,0237386,0.14
P0002384,P0002403,1
P0002384,0237388,0.08
P0002384,0226362,0.06
P0002384,0226359,0.09
P0002384,0226358,0.04
P0002384,0108057,0.04
P0002384,P0000443,0.02
P0002384,0108141,0.02
P0002384,0108042,0.01
P0002384,0108035,0.005
P0002384,0226364,0.004
P0002384,0108008,0.002
P0002384,0237387,0.005
P0002384,0226367,0.02
P0002384,0226409,0.005
P0002384,P0000598,0.001
P0002384,0108015,0.001
P0002384,0226368,0.01
P0002384,0108029,0.002
P0002384,P0000181,0.003
P0002384,0108092,0.04
P0002384,0226404,0.001
P0002384,0200371,0.005
P0002384,0108032,0.03
P0002384,P0000600,0.05
P0002384,0237386,0.14
P0002388,P0002976,1.01999491654664
P0002388,1611505,0.0625264763195798
P0002388,1716350,1.00499872913666
P0002388,P0000763,1.00499872913666
P0002388,P0001035,0.264212488350419
P0002388,P0002385,1.03499110395662
P0002388,P0002386,1.02999237481996
P0002405,0226402,0.005
P0002405,0108077,0.05
P0002405,0108037,0.025
P0002405,0226409,0.005
P0002405,0108008,0.002
P0002405,0226406,0.01
P0002405,0226408,0.005
P0002405,0240703,0.055
P0002405,0108022,0.06
P0002405,0226407,0.06
P0002405,0108009,0.05
P0002405,0226405,0.003
P0002405,0226404,0.00132
P0002405,0108060,0.002
P0002405,0108051,0.005
P0002406,0226402,0.005
P0002406,0108077,0.05
P0002406,0108037,0.025
P0002406,0226409,0.005
P0002406,0108008,0.002
P0002406,0226406,0.01
P0002406,0226408,0.005
P0002406,0240703,0.055
P0002406,0108022,0.06
P0002406,0226407,0.06
P0002406,0108009,0.05
P0002406,0226405,0.003
P0002406,0226404,0.00132
P0002406,0108051,0.005
P0002407,P0001884,0.00272999331430209
P0002407,P0001985,0.00198448493595526
P0002407,1611661,0.0100020163215927
P0002408,P0001885,0.00272999331430209
P0002408,P0001986,0.00198713799068247
P0002408,1611661,0.0100020163215927
P0002415,P0002329,0.00135816473248328
P0002415,1611661,0.0100003414380612
P0002415,P0002132,0.00382410628587471
P0002416,P0002327,1.05002498473155
P0002416,P0002328,1.00499694631059
P0002416,1405988,1
P0002416,P0000477,0.0833379601354728
P0002416,P0002132,0.0559657986785853
P0002417,0226409,0.009
P0002417,0213014,0.643
P0002417,P0002382,0.15
P0002417,P0002381,0.15
P0002417,P0002380,0.02
P0002417,P0002353,0.02
P0002417,P0002164,0.008
P0002417,0226409,0.009
P0002417,0213014,0.643
P0002417,P0002382,0.15
P0002417,P0002381,0.15
P0002417,P0002380,0.02
P0002417,P0002353,0.02
P0002417,P0002164,0.008
P0002418,P0002320,0.00167120158554201
P0002418,1611661,0.0100020155195002
P0002418,P0002405,0.00868562934596392
P0002419,P0002318,1.04999661269562
P0002419,P0000591,0.0625296389133528
P0002419,P0002405,0.210199173497731
P0002420,P0002322,1.00488997555012
P0002420,P0001929,1.00488997555012
P0002420,P0001316,0.0831295843520782
P0002420,P0002406,0.421454767726161
P0002421,P0002321,0.00167120158554201
P0002421,1611661,0.0100020155195002
P0002421,P0002406,0.00868562934596392
P0002422,P0002319,1.04999661269562
P0002422,P0000591,0.0625296389133528
P0002422,P0002406,0.210199173497731
P0002455,P0002444,0.00136083401375034
P0002455,1611661,0.0099991716662525
P0002455,P0002528,0.00596400298200149
P0002456,P0002450,1.04999553611285
P0002456,P0002447,1.00499955361128
P0002456,P0002010,0.0624944201410588
P0002456,P0002384,0.0449959825015624
P0002457,P0002445,0.00135816473248328
P0002457,1611661,0.0100003414380612
P0002457,P0002384,0.00382410628587471
P0002458,P0002451,1.04999553611285
P0002458,P0002448,1.00499955361128
P0002458,P0002010,0.0624944201410588
P0002458,P0002383,0.0449959825015624
P0002459,P0002446,0.00135816473248328
P0002459,1611661,0.0100003414380612
P0002459,P0002383,0.00382410628587471
P0002528,P0002834,0.01
P0002528,P0000457,0.002
P0002528,0108077,0.07
P0002528,0226402,0.007
P0002528,0108085,0.05
P0002528,P0002469,0.01
P0002528,0108141,0.05
P0002528,P0002465,0.02
P0002528,P0002835,0.15
P0002528,P0001128,0.02
P0002528,P0002472,0.001
P0002528,P0002468,0.002
P0002528,P0002466,0.1
P0002528,P0002464,0.002
P0002528,P0002471,0.01
P0002528,P0002470,0.02
P0002528,P0002462,0.0000036
P0002528,P0002461,0.0000024
P0002528,P0002460,0.000006
P0002528,P0002834,0.01
P0002528,P0000457,0.002
P0002528,0108077,0.07
P0002528,0226402,0.007
P0002528,0108085,0.05
P0002528,P0002469,0.01
P0002528,0108141,0.05
P0002528,P0002465,0.02
P0002528,P0002835,0.1875
P0002528,P0001128,0.02
P0002528,P0002472,0.001
P0002528,P0002468,0.002
P0002528,P0002466,0.125
P0002528,P0002464,0.002
P0002528,P0002471,0.01
P0002528,P0002470,0.02
P0002528,P0002462,0.0000036
P0002528,P0002461,0.0000024
P0002528,P0002460,0.000006
P0002528,P0002545,1
P0002752,0225047,0.0693080137242246
P0002752,P0001370,0.000883242178211095
P0002752,0209664,0.00529945306926657
P0002752,0202647,0.000883242178211095
P0002752,0228394,8.83242178211095E-05
P0002752,0200321,0.000114821483167442
P0002752,0200371,0.00176648435642219
P0002752,0213500,0.00883242178211095
P0002752,0214243,0.00114821483167442
P0002752,0214820,0.000883242178211095
P0002752,P0002990,1.00998743078439
P0002752,1614528,0.0280599245847063
P0002753,P0001387,0.158315565031983
P0002753,1716352,1.00497512437811
P0002753,P0001744,1.00497512437811
P0002753,P0002992,1.03497817037263
P0002753,P0002991,1.03497817037263
P0002753,1014693,1.02000203066301
P0002753,1611681,0.0624936541780891
P0003016,P0002861,1.05001074113856
P0003016,P0002862,1.0050268528464
P0003016,P0002885,1
P0003016,P0002010,0.0833512352309345
P0003016,P0000686,0.0437593984962406
P0003020,P0002858,1.05001074113856
P0003020,P0002859,1.0050268528464
P0003020,P0002885,1
P0003020,P0002010,0.0833512352309345
P0003020,P0000684,0.0437593984962406
