7010535,16298652,0.02
7010535,16298653,0.001
7010535,16298654,0.003
7010535,16298655,0.001
7010535,16298656,0.002
7010535,16298585,0.001
7010535,16298657,0.03
7010535,16298658,0.05
7010535,16298659,0.04
7010535,16298660,0.14
7010535,16298558,0.0005
7010535,16298662,0.04
7010536,16298567,0.001
7010536,16298643,0.03
7010536,16298644,0.02
7010536,16298645,0.005
7010536,16298646,0.004
7010536,16298647,0.02
7010536,16298648,0.01
7010536,16298649,0.08
7010536,16298650,0.06
7010536,16298651,0.09
7010536,16298652,0.02
7010536,16298653,0.001
7010536,16298654,0.003
7010536,16298655,0.001
7010536,16298656,0.002
7010536,16298585,0.001
7010536,16298657,0.03
7010536,16298658,0.05
7010536,16298659,0.03
7010536,16298660,0.08
7010536,16298558,0.00014
7010536,16298661,0.035
7010536,16298662,0.04
7010537,16298567,0.001
7010537,16298643,0.03
7010537,16298644,0.02
7010537,16298645,0.005
7010537,16298646,0.004
7010537,16298647,0.02
7010537,16298648,0.01
7010537,16298649,0.08
7010537,16298650,0.06
7010537,16298651,0.09
7010537,16298652,0.02
7010537,16298653,0.001
7010537,16298654,0.003
7010537,16298655,0.001
7010537,16298656,0.002
7010537,16298585,0.001
7010537,16298657,0.03
7010537,16298658,0.05
7010537,16298659,0.03
7010537,16298660,0.08
7010537,16298558,0.0005
7010537,16298662,0.04
7010543,16298559,0.05
7010543,16298663,0.05
7010543,16298664,0.03
7010543,16298665,0.03
7010543,16298666,0.0485
7010543,16298667,0.005
7010543,16298620,0.01
7010543,16298585,0.002
7010543,16298668,0.1
7010543,16298669,0.07
7010543,16298670,0.08
7010543,16298671,0.005
7010543,16298672,0.011
7010543,16298673,0.03
7010543,16298674,0.01
7010544,16298675,0.1
7010544,16298653,0.0015
7010544,16298676,0.001
7010544,16298677,0.01
7010544,16298559,0.03
7010544,16298678,0.05
7010544,16298639,0.005
7010544,16298579,0.0005
7010544,16298580,0.003
7010544,16298679,0.002
7010544,16298562,0.0035
7010544,16298593,0.01
7010544,16298617,0.002
7010544,16298577,0.015
7010544,16298680,0.1
7010544,16298681,0.035
7010544,16298682,0.1
7010544,16298683,1
9190400,16298684,1.05197294498667
9190400,16298685,0.0657428011192139
9190400,16298686,0.0673180726607768
9190408,16298686,0.155607048278672
9190408,16298687,1.05199633326543
9190408,16298688,1.11509472397637
9190408,16298689,1.11509472397637
9190408,16298690,1.05199633326543
9190408,16298691,1.11509472397637
9190408,16298692,0.0657465878997759
9190410,16298686,0.2659500391679
9190410,16298693,1.05196274697537
9190410,16298694,1.05196274697537
9190410,16298695,1.11506658542954
9190410,16298696,1.11506658542954
9190410,16298691,1.11506658542954
9190410,16298697,0.0657150317695187
9190416,16298698,0.0653569344485509
9190416,16298699,1.06289308176101
9190416,16298685,0.066459184335084
9190418,16298700,0.0666622577871834
9190418,16298701,1.06289266582898
9190418,16298702,1.06289266582898
9190418,16298703,0.0664638582104358
9190419,16298704,0.0738247213779129
9190419,16298705,0.00564481111593574
9190419,16298706,0.000940801852655956
9190419,16298625,9.40801852655956E-05
9190419,16298707,0.000122304240845274
9190419,16298624,0.00188160370531191
9190419,16298708,0.00940801852655956
9190419,16298709,0.00122304240845274
9190419,16298593,0.000940801852655956
9190419,16298710,0.000542770299609205
9190419,16298711,1.02040816326531
9190419,16298712,0.0283326096396005
9190424,16298580,8.97955424571744E-05
9190424,16298641,8.97955424571744E-05
9190424,16298713,0.000448977712285872
9190424,16298714,0.000224488856142936
9190424,16298715,0.000897955424571744
9190424,16298705,0.00538773254743047
9190424,16298704,0.0826567968318291
9190424,16298710,0.000506538957450728
9190424,16298716,1.02039970528642
9190424,16298712,0.0283661816172407
9190426,16298717,0.212630480167015
9190426,16298718,1.05198329853862
9190426,16298719,1.05198329853862
9190426,16298720,0.0657620041753653
9190430,16298721,1.06006768189509
9190430,16298722,1.06006768189509
9190430,16298723,1.01001128031585
9190430,16298691,1.06006768189509
9190430,16298692,0.0624647490129724
9190430,16298724,0.148054145516074
9190430,16298690,0.980400451212634
9190431,16298725,1.03027196938636
9190431,16298712,0.0278119447861145
9190431,16298710,0.00048380483804838
9190431,16298704,0.0715621156211562
9190431,16298705,0.00492004920049201
9190431,16298706,0.000820008200082001
9190431,16298625,8.20008200082001E-05
9190431,16298707,0.00010660106601066
9190431,16298624,0.001640016400164
9190431,16298726,0.000820008200082001
9190431,16298577,0.001230012300123
9190431,16298593,0.000820008200082001
9190432,16298727,0.0347009111939946
9190432,16298728,1.06609697370285
